code,name,short_name,market,unit,sector
1743,コーアツ工業,1743コーアツ工業,東証２,100,建設業
1757,クレアホールディングス,1757クレアホールディングス,東証２,100,建設業
1758,太洋基礎工業,1758太洋基礎工業,ＪＱ,100,建設業
1762,高松コンストラクショングループ,1762高松グループ,東証１,100,建設業
1764,工藤建設,1764工藤建設,東証２,100,建設業
1766,東建コーポレーション,1766東建コーポレーション,東証１,100,建設業
1768,ソネック,1768ソネック,東証１,100,建設業
1770,藤田エンジニアリング,1770藤田エンジニアリング,ＪＱ,100,建設業
1773,ＹＴＬ,1773ＹＴＬ,東証外,1000,建設業
1775,富士古河Ｅ＆Ｃ,1775富士古河Ｅ＆Ｃ,東証２,100,建設業
1776,三井住建道路,1776三井住建道路,東証２,100,建設業
1777,川崎設備工業,1777川崎設備工業,名証２,100,建設業
1780,ヤマウラ,1780ヤマウラ,東証１,100,建設業
1782,常磐開発,1782常磐開発,ＪＱ,100,建設業
1783,アジアゲートホールディングス,1783アジアＧＨＤ,ＪＱ,100,建設業
1787,ナカボーテック,1787ナカボーテック,ＪＱ,100,建設業
1788,三東工業社,1788三東工業社,ＪＱ,100,建設業
1789,ＥＴＳホールディングス,1789ＥＴＳホールディングス,ＪＱ,100,建設業
1793,大本組,1793大本組,ＪＱ,100,建設業
1795,マサル,1795マサル,ＪＱ,100,建設業
1798,守谷商会,1798守谷商会,ＪＱ,100,建設業
1799,第一建設工業,1799第一建設工業,ＪＱ,100,建設業
1801,大成建設,1801大成建設,東証１,100,建設業
1802,大林組,1802大林組,東証１,100,建設業
1803,清水建設,1803清水建設,東証１,100,建設業
1805,飛島建設,1805飛島建設,東証１,100,建設業
1807,佐藤渡辺,1807佐藤渡辺,ＪＱ,100,建設業
1808,長谷工コーポレーション,1808長谷工コーポレーション,東証１,100,建設業
1810,松井建設,1810松井建設,東証１,100,建設業
1811,錢高組,1811錢高組,東証１,100,建設業
1812,鹿島,1812鹿島,東証１,100,建設業
1813,不動テトラ,1813不動テトラ,東証１,100,建設業
1814,大末建設,1814大末建設,東証１,100,建設業
1815,鉄建建設,1815鉄建建設,東証１,100,建設業
1820,西松建設,1820西松建設,東証１,100,建設業
1821,三井住友建設,1821三井住友建設,東証１,100,建設業
1822,大豊建設,1822大豊建設,東証１,100,建設業
1824,前田建設工業,1824前田建設工業,東証１,100,建設業
1826,佐田建設,1826佐田建設,東証１,100,建設業
1827,ナカノフドー建設,1827ナカノフドー建設,東証１,100,建設業
1828,田辺工業,1828田辺工業,東証２,100,建設業
1833,奥村組,1833奥村組,東証１,100,建設業
1835,東鉄工業,1835東鉄工業,東証１,100,建設業
1840,土屋ホールディングス,1840土屋ホールディングス,東証２,100,建設業
1841,サンユー建設,1841サンユー建設,ＪＱ,100,建設業
1844,大盛工業,1844大盛工業,東証２,100,建設業
1847,イチケン,1847イチケン,東証１,100,建設業
1848,富士ピー・エス,1848富士ピー・エス,東証１,100,建設業
1850,南海辰村建設,1850南海辰村建設,東証２,100,建設業
1852,淺沼組,1852淺沼組,東証１,100,建設業
1853,森組,1853森組,東証２,100,建設業
1860,戸田建設,1860戸田建設,東証１,100,建設業
1861,熊谷組,1861熊谷組,東証１,100,建設業
1866,北野建設,1866北野建設,東証１,100,建設業
1867,植木組,1867植木組,東証１,100,建設業
1869,名工建設,1869名工建設,名証２,100,建設業
1870,矢作建設工業,1870矢作建設工業,東証１,100,建設業
1871,ピーエス三菱,1871ピーエス三菱,東証１,100,建設業
1873,日本ハウスホールディングス,1873日本ハウス,東証１,100,建設業
1878,大東建託,1878大東建託,東証１,100,建設業
1879,新日本建設,1879新日本建設,東証１,100,建設業
1881,ＮＩＰＰＯ,1881ＮＩＰＰＯ,東証１,100,建設業
1882,東亜道路工業,1882東亜道路工業,東証１,100,建設業
1883,前田道路,1883前田道路,東証１,100,建設業
1884,日本道路,1884日本道路,東証１,100,建設業
1885,東亜建設工業,1885東亜建設工業,東証１,100,建設業
1887,日本国土開発,1887日本国土開発,東証１,100,建設業
1888,若築建設,1888若築建設,東証１,100,建設業
1890,東洋建設,1890東洋建設,東証１,100,建設業
1892,徳倉建設,1892徳倉建設,名証２,100,建設業
1893,五洋建設,1893五洋建設,東証１,100,建設業
1897,金下建設,1897金下建設,東証２,100,建設業
1898,世紀東急工業,1898世紀東急工業,東証１,100,建設業
1899,福田組,1899福田組,東証１,100,建設業
1904,大成温調,1904大成温調,ＪＱ,100,建設業
1905,テノックス,1905テノックス,ＪＱ,100,建設業
1906,細田工務店,1906細田工務店,ＪＱ,100,建設業
1909,日本ドライケミカル,1909日本ドライケミカル,東証１,100,機械
1911,住友林業,1911住友林業,東証１,100,建設業
1914,日本基礎技術,1914日本基礎技術,東証１,100,建設業
1921,巴コーポレーション,1921巴コーポレーション,東証１,100,建設業
1925,大和ハウス工業,1925大和ハウス工業,東証１,100,建設業
1926,ライト工業,1926ライト工業,東証１,100,建設業
1928,積水ハウス,1928積水ハウス,東証１,100,建設業
1929,日特建設,1929日特建設,東証１,100,建設業
1930,北陸電気工事,1930北陸電気工事,東証１,100,建設業
1934,ユアテック,1934ユアテック,東証１,100,建設業
1938,日本リーテック,1938日本リーテック,東証２,100,建設業
1939,四電工,1939四電工,東証１,100,建設業
1941,中電工,1941中電工,東証１,100,建設業
1942,関電工,1942関電工,東証１,100,建設業
1944,きんでん,1944きんでん,東証１,100,建設業
1945,東京エネシス,1945東京エネシス,東証１,100,建設業
1946,トーエネック,1946トーエネック,東証１,100,建設業
1948,弘電社,1948弘電社,東証２,100,建設業
1949,住友電設,1949住友電設,東証１,100,建設業
1950,日本電設工業,1950日本電設工業,東証１,100,建設業
1951,協和エクシオ,1951協和エクシオ,東証１,100,建設業
1952,新日本空調,1952新日本空調,東証１,100,建設業
1954,日本工営,1954日本工営,東証１,100,サービス業
1959,九電工,1959九電工,東証１,100,建設業
1960,サンテック,1960サンテック,東証２,100,建設業
1961,三機工業,1961三機工業,東証１,100,建設業
1963,日揮ホールディングス,1963日揮ホールディングス,東証１,100,建設業
1964,中外炉工業,1964中外炉工業,東証１,100,建設業
1965,テクノ菱和,1965テクノ菱和,東証２,100,建設業
1966,高田工業所,1966高田工業所,東証２,100,建設業
1967,ヤマト,1967ヤマト,東証１,100,建設業
1968,太平電業,1968太平電業,東証１,100,建設業
1969,高砂熱学工業,1969高砂熱学工業,東証１,100,建設業
1971,中央ビルト工業,1971中央ビルト工業,東証２,100,金属製品
1972,三晃金属工業,1972三晃金属工業,東証１,100,建設業
1973,ＮＥＣネッツエスアイ,1973ＮＥＣネッツエスアイ,東証１,100,情報・通信業
1975,朝日工業社,1975朝日工業社,東証１,100,建設業
1976,明星工業,1976明星工業,東証１,100,建設業
1979,大氣社,1979大氣社,東証１,100,建設業
1980,ダイダン,1980ダイダン,東証１,100,建設業
1981,協和日成,1981協和日成,ＪＱ,100,建設業
1982,日比谷総合設備,1982日比谷総合設備,東証１,100,建設業
1983,東芝プラントシステム,1983東芝プラントシステム,東証１,100,建設業
1992,神田通信機,1992神田通信機,ＪＱ,100,建設業
1994,高橋カーテンウォール工業,1994高橋ウォール,ＪＱ,100,建設業
1997,暁飯島工業,1997暁飯島工業,ＪＱ,100,建設業
2001,日本製粉,2001日本製粉,東証１,100,食料品
2002,日清製粉グループ本社,2002日清製粉グループ本社,東証１,100,食料品
2003,日東富士製粉,2003日東富士製粉,東証１,100,食料品
2004,昭和産業,2004昭和産業,東証１,100,食料品
2009,鳥越製粉,2009鳥越製粉,東証１,100,食料品
2031,ＮＥＸＴ　香港ハンセンダブル・ブル,2031ハンセンブル,東証EN,1,ETN銘柄一覧
2032,ＮＥＸＴ　香港ハンセン・ベア,2032ハンセンベア,東証EN,1,ETN銘柄一覧
2033,ＮＥＸＴ　韓国ＫＯＳＰＩダブル・ブル,2033コスピブル,東証EN,1,ETN銘柄一覧
2034,ＮＥＸＴ韓国ＫＯＳＰＩ・ベア,2034コスピベア,東証EN,1,ETN銘柄一覧
2035,ＮＥＸＴ　日経平均ＶＩ先物,2035日経ＶＩ,東証EN,1,ETN銘柄一覧
2036,ＮＥＸＴ　金ブル,2036ＮＥＸＴ　金ブル,東証EN,1,ETN銘柄一覧
2037,ＮＥＸＴ　金ベア,2037ＮＥＸＴ　金ベア,東証EN,1,ETN銘柄一覧
2038,ＮＥＸＴ　原油ブル,2038ＮＥＸＴ　原油ブル,東証EN,1,ETN銘柄一覧
2039,ＮＥＸＴ　原油ベア,2039ＮＥＸＴ　原油ベア,東証EN,1,ETN銘柄一覧
2040,ＮＥＸＴ　ＮＹダウ・ダブル・ブル・ドルヘッジＥＴＮ,2040ＮＹダウブル,東証EN,1,ETN銘柄一覧
2041,ＮＥＸＴ　ＮＹ　ダウ・ベア・ドルヘッジＥＴＮ,2041ＮＹダウベア,東証EN,1,ETN銘柄一覧
2042,ＮＥＸＴ　東証マザーズＥＴＮ,2042マザーズＥＮ,東証EN,1,ETN銘柄一覧
2043,ＮＥＸＴ　アセアン好配当ＥＴＮ,2043アセアン５０,東証EN,1,ETN銘柄一覧
2044,ＮＥＸＴ　配当貴族,2044ＮＥＸＴ　配当貴族,東証EN,1,ETN銘柄一覧
2045,ＮＥＸＴ　シンガポール,2045ＮＥＸＴ　シンガポール,東証EN,1,ETN銘柄一覧
2046,ＮＥＸＴ　インドブル,2046ＮＥＸＴ　インドブル,東証EN,1,ETN銘柄一覧
2047,ＮＥＸＴ　インドベア,2047ＮＥＸＴ　インドベア,東証EN,1,ETN銘柄一覧
2048,ＮＥＸＴ　野村日本株高配当,2048高配株米ドル,東証EN,1,ETN銘柄一覧
2050,ＮＥＸＴ　ニッチトップ中小型日本株,2050ＮＴ中小型,東証EN,1,ETN銘柄一覧
2053,中部飼料,2053中部飼料,東証１,100,食料品
2055,日和産業,2055日和産業,東証２,100,食料品
2060,フィード・ワン,2060フィード・ワン,東証１,100,食料品
2065,ＮＥＸＴ　ＮＯＴＥＳ日本株配当貴族,2065日本配当貴族,東証EN,1,ETN銘柄一覧
2066,ＮＥＸＴ　ＮＯＴＥＳ東証ＲＥＩＴ,2066東証ＲＥＩＴ,東証EN,1,ETN銘柄一覧
2067,ＮＥＸＴ　ＮＯＴＥＳ野村ＡＩビジネス７０,2067野村ＡＩ７０,東証EN,1,ETN銘柄一覧
2068,ＮＥＸＴ　ＮＯＴＥＳ高ベータ３０,2068高ベータ３０,東証EN,1,ETN銘柄一覧
2069,ＮＥＸＴ　ＮＯＴＥＳ低ベータ５０,2069低ベータ５０,東証EN,1,ETN銘柄一覧
2107,東洋精糖,2107東洋精糖,東証１,100,食料品
2108,日本甜菜製糖,2108日本甜菜製糖,東証１,100,食料品
2109,三井製糖,2109三井製糖,東証１,100,食料品
2112,塩水港精糖,2112塩水港精糖,東証１,100,食料品
2114,フジ日本精糖,2114フジ日本精糖,東証２,100,食料品
2117,日新製糖,2117日新製糖,東証１,100,食料品
2120,ＬＩＦＵＬＬ,2120ＬＩＦＵＬＬ,東証１,100,サービス業
2121,ミクシィ,2121ミクシィ,東証Ｍ,100,サービス業
2122,インタースペース,2122インタースペース,東証Ｍ,100,サービス業
2124,ジェイエイシーリクルートメント,2124ジェイエイシ,東証１,100,サービス業
2127,日本Ｍ＆Ａセンター,2127日本Ｍ＆Ａセンター,東証１,100,サービス業
2130,メンバーズ,2130メンバーズ,東証１,100,サービス業
2134,燦キャピタルマネージメント,2134燦キャピタル,ＪＱ,100,サービス業
2136,ヒップ,2136ヒップ,ＪＱ,100,サービス業
2138,クルーズ,2138クルーズ,ＪＱ,100,情報・通信業
2139,中広,2139中広,東証１,100,サービス業
2146,ＵＴグループ,2146ＵＴグループ,東証１,100,サービス業
2148,アイティメディア,2148アイティメディア,東証１,100,サービス業
2150,ケアネット,2150ケアネット,東証Ｍ,100,サービス業
2151,タケエイ,2151タケエイ,東証１,100,サービス業
2152,幼児活動研究会,2152幼児活動研究会,ＪＱ,100,サービス業
2153,Ｅ・Ｊホールディングス,2153Ｅ・Ｊホールディングス,東証１,100,サービス業
2154,ビーネックスグループ,2154ビーネックスグループ,東証１,100,サービス業
2156,セーラー広告,2156セーラー広告,ＪＱ,100,サービス業
2157,コシダカホールディングス,2157コシダカＨＤ,東証１,100,サービス業
2158,ＦＲＯＮＴＥＯ,2158ＦＲＯＮＴＥＯ,東証Ｍ,100,サービス業
2159,フルスピード,2159フルスピード,東証２,100,サービス業
2160,ジーエヌアイグループ,2160ジーエヌアイグループ,東証Ｍ,100,医薬品
2162,ｎｍｓ　ホールディングス,2162ｎｍｓ,ＪＱ,100,サービス業
2163,アルトナー,2163アルトナー,東証１,100,サービス業
2164,地域新聞社,2164地域新聞社,ＪＱＧ,100,サービス業
2168,パソナグループ,2168パソナグループ,東証１,100,サービス業
2169,ＣＤＳ,2169ＣＤＳ,東証１,100,サービス業
2170,リンクアンドモチベーション,2170ＬＩＮＫ＆Ｍ,東証１,100,サービス業
2173,博展,2173博展,ＪＱＧ,100,サービス業
2174,ＧＣＡ,2174ＧＣＡ,東証１,100,サービス業
2175,エス・エム・エス,2175エス・エム・エス,東証１,100,サービス業
2176,イナリサーチ,2176イナリサーチ,ＪＱ,100,サービス業
2178,トライステージ,2178トライステージ,東証Ｍ,100,サービス業
2179,成学社,2179成学社,ＪＱ,100,サービス業
2180,サニーサイドアップグループ,2180サニーサイド,東証１,100,サービス業
2181,パーソルホールディングス,2181パーソルＨＤ,東証１,100,サービス業
2183,リニカル,2183リニカル,東証１,100,サービス業
2185,シイエム・シイ,2185シイエム・シイ,ＪＱ,100,サービス業
2186,ソーバル,2186ソーバル,ＪＱ,100,サービス業
2191,テラ,2191テラ,ＪＱ,100,サービス業
2193,クックパッド,2193クックパッド,東証１,100,サービス業
2195,アミタホールディングス,2195アミタホールディングス,ＪＱＧ,100,サービス業
2196,エスクリ,2196エスクリ,東証１,100,サービス業
2198,アイ・ケイ・ケイ,2198アイ・ケイ・ケイ,東証１,100,サービス業
2201,森永製菓,2201森永製菓,東証１,100,食料品
2204,中村屋,2204中村屋,東証１,100,食料品
2206,江崎グリコ,2206江崎グリコ,東証１,100,食料品
2207,名糖産業,2207名糖産業,東証１,100,食料品
2208,ブルボン,2208ブルボン,東証２,100,食料品
2209,井村屋グループ,2209井村屋グループ,東証１,100,食料品
2211,不二家,2211不二家,東証１,100,食料品
2212,山崎製パン,2212山崎製パン,東証１,100,食料品
2215,第一屋製パン,2215第一屋製パン,東証１,100,食料品
2216,カンロ,2216カンロ,東証２,100,食料品
2217,モロゾフ,2217モロゾフ,東証１,100,食料品
2220,亀田製菓,2220亀田製菓,東証１,100,食料品
2221,岩塚製菓,2221岩塚製菓,ＪＱ,100,食料品
2222,寿スピリッツ,2222寿スピリッツ,東証１,100,食料品
2224,コモ,2224コモ,ＪＱ,100,食料品
2226,湖池屋,2226湖池屋,ＪＱ,100,食料品
2229,カルビー,2229カルビー,東証１,100,食料品
2230,五洋食品産業,2230五洋食品産業,東証,100,
2264,森永乳業,2264森永乳業,東証１,100,食料品
2266,六甲バター,2266六甲バター,東証１,100,食料品
2267,ヤクルト本社,2267ヤクルト本社,東証１,100,食料品
2268,Ｂ－Ｒ　サーティワンアイスクリーム,2268サーティワン,ＪＱ,100,食料品
2269,明治ホールディングス,2269明治ホールディングス,東証１,100,食料品
2270,雪印メグミルク,2270雪印メグミルク,東証１,100,食料品
2281,プリマハム,2281プリマハム,東証１,100,食料品
2282,日本ハム,2282日本ハム,東証１,100,食料品
2286,林兼産業,2286林兼産業,東証１,100,食料品
2288,丸大食品,2288丸大食品,東証１,100,食料品
2291,福留ハム,2291福留ハム,東証２,100,食料品
2292,Ｓ　Ｆｏｏｄｓ,2292Ｓ　Ｆｏｏｄｓ,東証１,100,食料品
2293,滝沢ハム,2293滝沢ハム,ＪＱ,100,食料品
2294,柿安本店,2294柿安本店,東証１,100,食料品
2296,伊藤ハム米久ホールディングス,2296伊藤米久ＨＤ,東証１,100,食料品
2300,きょくとう,2300きょくとう,ＪＱ,100,サービス業
2301,学情,2301学情,東証１,100,サービス業
2303,ドーン,2303ドーン,ＪＱ,100,情報・通信業
2304,ＣＳＳホールディングス,2304ＣＳＳホールディングス,ＪＱ,100,サービス業
2305,スタジオアリス,2305スタジオアリス,東証１,100,サービス業
2307,クロスキャット,2307クロスキャット,東証１,100,情報・通信業
2309,シミックホールディングス,2309シミックＨＤ,東証１,100,サービス業
2311,エプコ,2311エプコ,東証１,100,サービス業
2315,カイカ,2315カイカ,ＪＱ,100,情報・通信業
2317,システナ,2317システナ,東証１,100,情報・通信業
2321,ソフトフロントホールディングス,2321ソフトフロン,ＪＱＧ,100,情報・通信業
2323,ｆｏｎｆｕｎ,2323ｆｏｎｆｕｎ,ＪＱ,100,情報・通信業
2325,ＮＪＳ,2325ＮＪＳ,東証１,100,サービス業
2326,デジタルアーツ,2326デジタルアーツ,東証１,100,情報・通信業
2327,日鉄ソリューションズ,2327日鉄ソリューションズ,東証１,100,情報・通信業
2329,東北新社,2329東北新社,ＪＱ,100,情報・通信業
2330,フォーサイド,2330フォーサイド,ＪＱ,100,情報・通信業
2331,綜合警備保障,2331綜合警備保障,東証１,100,サービス業
2332,クエスト,2332クエスト,ＪＱ,100,情報・通信業
2334,イオレ,2334イオレ,東証Ｍ,100,サービス業
2335,キューブシステム,2335キューブシステム,東証１,100,情報・通信業
2336,富士テクノ,2336富士テクノ,東証,100,
2337,いちご,2337いちご,東証１,100,不動産業
2338,ビットワングループ,2338ビットワングループ,東証２,100,情報・通信業
2340,極楽湯ホールディングス,2340極楽湯ホールディングス,ＪＱ,100,サービス業
2341,アルバイトタイムス,2341アルバイトタイムス,ＪＱ,100,サービス業
